state,year,fatalities,fatalities_under21,fatalities_over21,fatalities_age_unknown,motorcycles,fatality_rate_per_10k_reg,population,fatality_rate_per_100k_pop,treated,repeal_year,event_time,post,exemption_age,reg_data_quality_flag
Maine,2018,23,0,23,0,51306,4.4829064826725915,1340123,1.716260373115005,0,,,0,,ok
Maine,2019,27,4,23,0,51665,5.225975031452627,1345770,2.006286363940346,0,,,0,,ok
Maine,2020,29,0,29,0,38340,7.563901930099113,1364571,2.1252100476999733,0,,,0,,ok
Maine,2021,21,0,21,0,59854,3.508537441106693,1378931,1.5229188407541783,0,,,0,,ok
Maine,2022,32,2,30,0,50061,6.392201514152734,1390922,2.300632242498142,0,,,0,,ok
Maryland,1995,26,6,20,0,38698,6.71869347253088,5023650,0.5175519791386741,0,,,0,,ok
Maryland,1996,25,6,19,0,37823,6.609734817439124,5057142,0.49435036627407336,0,,,0,,ok
Maryland,1997,26,1,25,0,38591,6.737322173563784,5092914,0.5105132346629062,0,,,0,,ok
Maryland,1998,35,6,29,0,42531,8.229291575556653,5130072,0.6822516331154806,0,,,0,,ok
Maryland,1999,44,11,33,0,45866,9.593162691318188,5171634,0.8507949325106919,0,,,0,,ok
Maryland,2000,50,8,42,0,49296,10.142810775722168,5311034,0.9414362626938558,0,,,0,,ok
Maryland,2001,53,4,49,0,54605,9.706070872630711,5374691,0.9861032010956536,0,,,0,,ok
Maryland,2002,51,3,48,0,56723,8.991061826772208,5440389,0.9374329666499951,0,,,0,,ok
Maryland,2003,56,1,55,0,63898,8.763967573319979,5496269,1.01887298456462,0,,,0,,ok
Maryland,2004,69,7,62,0,72749,9.484666455896301,5546935,1.2439302065014284,0,,,0,,ok
Maryland,2005,85,7,78,0,76137,11.164085792715763,5592379,1.5199255987478675,0,,,0,,ok
Maryland,2006,84,4,80,0,72533,11.580935574152454,5627367,1.4927052029839176,0,,,0,,ok
Maryland,2007,96,11,85,0,78250,12.268370607028753,5653408,1.698090779933095,0,,,0,,ok
Maryland,2008,91,8,83,0,79488,11.448268921095007,5684965,1.6007134608568392,0,,,0,,ok
Maryland,2009,69,3,66,0,82820,8.331320936971746,5730388,1.204106947033953,0,,,0,,ok
Maryland,2010,82,10,72,0,80382,10.20128884576149,5788784,1.4165323840032726,0,,,0,,ok
Maryland,2011,76,4,72,0,120122,6.3269009839996,5840241,1.3013161614392281,0,,,0,,ok
Maryland,2012,78,7,71,0,121306,6.430019949549075,5888375,1.3246438958116629,0,,,0,,ok
Maryland,2013,62,1,61,0,99560,6.22740056247489,5925197,1.046378711121335,0,,,0,,ok
Maryland,2014,69,5,64,0,125283,5.50753094992936,5960064,1.1577056890664261,0,,,0,,ok
Maryland,2015,75,2,73,0,126311,5.937725138744844,5988528,1.2523945784339656,0,,,0,,ok
Maryland,2016,76,4,71,1,123936,6.132197263103538,6007014,1.2651876622894502,0,,,0,,ok
Maryland,2017,87,5,82,0,118277,7.355614362893885,6028186,1.4432202324214947,0,,,0,,ok
Maryland,2018,62,5,57,0,118276,5.241976394196625,6042153,1.0261242970841686,0,,,0,,ok
Maryland,2019,77,5,72,0,113194,6.8024806968567235,6054954,1.2716859616109388,0,,,0,,ok
Maryland,2020,86,5,81,0,112550,7.641048422923145,6177935,1.3920509037404893,0,,,0,,ok
Maryland,2021,81,3,78,0,104783,7.7302615882347325,6179403,1.3108062380783387,0,,,0,,ok
Maryland,2022,78,6,72,0,103607,7.528448849981179,6192440,1.2596004159911118,0,,,0,,ok
Massachusetts,1995,28,1,27,0,74237,3.7717041367512154,6062335,0.4618682405376806,0,,,0,,ok
Massachusetts,1996,34,5,29,0,90838,3.742926968889672,6085393,0.5587149424860481,0,,,0,,ok
Massachusetts,1997,30,3,27,0,88800,3.378378378378378,6115476,0.49055870712271615,0,,,0,,ok
Massachusetts,1998,34,5,29,0,99583,3.4142373698322004,6144407,0.553348760913787,0,,,0,,ok
Massachusetts,1999,35,1,34,0,103107,3.39453189405181,6175169,0.5667861073923645,0,,,0,,ok
Massachusetts,2000,33,3,30,0,106715,3.0923487794593076,6361104,0.5187778725202418,0,,,0,,ok
Massachusetts,2001,53,4,49,0,114962,4.610219028896505,6397634,0.8284312606816833,0,,,0,,ok
Massachusetts,2002,58,4,54,0,129662,4.473168700158874,6417206,0.9038201360529801,0,,,0,,ok
Massachusetts,2003,35,1,34,0,130354,2.684996241005263,6422565,0.5449536127699759,0,,,0,,ok
Massachusetts,2004,60,1,59,0,136887,4.383177365272085,6412281,0.9357044708427469,0,,,0,,ok
Massachusetts,2005,56,6,50,0,139796,4.005837076883459,6403290,0.8745504264214178,0,,,0,,ok
Massachusetts,2006,50,2,48,0,143853,3.4757704045101594,6410084,0.7800209794442631,0,,,0,,ok
Massachusetts,2007,62,5,57,0,144458,4.291904913538883,6431559,0.9639964431640913,0,,,0,,ok
Massachusetts,2008,42,3,39,0,153444,2.73715492296864,6468967,0.6492535825271638,0,,,0,,ok
Massachusetts,2009,55,3,52,0,158217,3.4762383308999665,6517613,0.8438672256238595,0,,,0,,ok
Massachusetts,2010,61,6,55,0,159000,3.8364779874213837,6566440,0.9289660759863793,0,,,0,,ok
Massachusetts,2011,40,4,36,0,159007,2.515612520203513,6614218,0.6047578111274833,0,,,0,,ok
Massachusetts,2012,56,4,52,0,124121,4.511726460470025,6664269,0.8403022146915138,0,,,0,,ok
Massachusetts,2013,42,2,40,0,125122,3.3567238375345663,6715158,0.6254506595377205,0,,,0,,ok
Massachusetts,2014,46,1,45,0,125269,3.672097645866096,6764864,0.6799841061106329,0,,,0,,ok
Massachusetts,2015,56,5,51,0,167829,3.3367296474387618,6797484,0.823834230429965,0,,,0,,ok
Massachusetts,2016,44,2,42,0,167829,2.6217161515590273,6827280,0.6444733480976318,0,,,0,,ok
Massachusetts,2017,51,6,45,0,168931,3.0189840822584366,6863560,0.7430546247137054,0,,,0,,ok
Massachusetts,2018,58,3,55,0,168931,3.4333544464899868,6885720,0.8423229524290851,0,,,0,,ok
Massachusetts,2019,46,5,41,0,162989,2.822276349937726,6894883,0.6671614297153411,0,,,0,,ok
Massachusetts,2020,55,3,52,0,138123,3.9819581098006847,6994598,0.7863211009410405,0,,,0,,ok
Massachusetts,2021,75,7,68,0,147488,5.085159470600998,7000474,1.0713560253205712,0,,,0,,ok
Massachusetts,2022,57,3,54,0,146187,3.8991155164275892,7022468,0.8116804519436756,0,,,0,,ok
Michigan,1995,83,10,73,0,126590,6.556600047397108,9659871,0.8592247246365919,1,2012,-17,0,21,ok
Michigan,1996,61,9,52,0,148647,4.103681877199002,9739184,0.626335840867161,1,2012,-16,0,21,ok
Michigan,1997,63,7,56,0,154335,4.082029351734862,9785450,0.6438130080885396,1,2012,-15,0,21,ok
Michigan,1998,56,5,51,0,153007,3.6599632696543294,9820231,0.5702513515211608,1,2012,-14,0,21,ok
Michigan,1999,83,4,79,0,166517,4.984476059501432,9863775,0.8414628273657905,1,2012,-13,0,21,ok
Michigan,2000,86,7,79,0,182213,4.719751060571968,9952450,0.8641088375224191,1,2012,-12,0,21,ok
Michigan,2001,97,15,82,0,197774,4.90458806516529,9991120,0.970862125567504,1,2012,-11,0,21,ok
Michigan,2002,87,6,81,0,203398,4.277328193984208,10015710,0.8686353738277166,1,2012,-10,0,21,ok
Michigan,2003,81,4,77,0,214278,3.780136084899056,10041152,0.8066803490276813,1,2012,-9,0,21,ok
Michigan,2004,81,6,75,0,227422,3.561660701251418,10055315,0.8055441326303552,1,2012,-8,0,21,ok
Michigan,2005,124,7,117,0,263085,4.713305585647224,10051137,1.233691272937579,1,2012,-7,0,21,ok
Michigan,2006,114,7,107,0,246540,4.623996106108542,10036081,1.13590155360444,1,2012,-6,0,21,ok
Michigan,2007,123,11,112,0,267208,4.603155594143888,10001284,1.2298420882758654,1,2012,-5,0,21,ok
Michigan,2008,128,9,119,0,269669,4.7465596713007425,9946889,1.2868345067487934,1,2012,-4,0,21,ok
Michigan,2009,109,6,103,0,265881,4.099578382810355,9901591,1.1008331893329062,1,2012,-3,0,21,ok
Michigan,2010,137,5,132,0,279192,4.907017393048512,9877597,1.3869770147536895,1,2012,-2,0,21,ok
Michigan,2011,118,6,112,0,308349,3.82683258256067,9883053,1.1939630395587275,1,2012,-1,0,21,ok
Michigan,2012,138,6,132,0,266489,5.178450142407379,9898289,1.394180347734846,1,2012,0,1,21,ok
Michigan,2013,138,4,134,0,267292,5.162893015877767,9914802,1.3918583548113215,1,2012,1,1,21,ok
Michigan,2014,112,4,108,0,258413,4.334147275872343,9932033,1.127664396604401,1,2012,2,1,21,ok
Michigan,2015,141,5,136,0,257465,5.47647253024683,9934483,1.419298820079515,1,2012,3,1,21,ok
Michigan,2016,152,5,147,0,256651,5.922439421627034,9954117,1.5270063632967144,1,2012,4,1,21,ok
Michigan,2017,150,6,144,0,257455,5.8262608999631,9976752,1.5034953259337307,1,2012,5,1,21,ok
Michigan,2018,143,6,137,0,252043,5.673635054335967,9987286,1.4318204164775095,1,2012,6,1,21,ok
Michigan,2019,134,9,125,0,253040,5.295605437875435,9984795,1.3420405726907763,1,2012,7,1,21,ok
Michigan,2020,170,7,163,0,237481,7.158467414235244,10072703,1.687729698771025,1,2012,8,1,21,ok
Michigan,2021,176,8,168,0,255832,6.8795146815097405,10041351,1.7527521944009328,1,2012,9,1,21,ok
Michigan,2022,179,7,172,0,256508,6.97833985684657,10050877,1.7809391160592256,1,2012,10,1,21,ok
Minnesota,1995,36,3,33,0,117592,3.061432750527247,4605445,0.7816834203860864,0,,,0,,ok
Minnesota,1996,42,6,36,0,115927,3.6229696274379566,4647723,0.9036683124187909,0,,,0,,ok
Minnesota,1997,25,3,22,0,123624,2.022261049634375,4687726,0.5333076207952427,0,,,0,,ok
Minnesota,1998,41,4,37,0,127842,3.2070837439964954,4726411,0.8674658213176974,0,,,0,,ok
Minnesota,1999,30,2,28,0,126535,2.3708855257438657,4775508,0.6282054181460904,0,,,0,,ok
Minnesota,2000,37,1,36,0,142799,2.5910545592055967,4933692,0.749945476936947,0,,,0,,ok
Minnesota,2001,42,6,36,0,151768,2.767381793263402,4982796,0.8429002511842749,0,,,0,,ok
Minnesota,2002,47,3,44,0,158248,2.9700217380314444,5018935,0.9364536500273465,0,,,0,,ok
Minnesota,2003,64,4,60,0,174396,3.6698089405720316,5053572,1.2664309522056874,0,,,0,,ok
Minnesota,2004,52,5,47,0,188568,2.7576258962284164,5087713,1.0220702307696994,0,,,0,,ok
Minnesota,2005,59,4,55,0,200785,2.9384665189132657,5119598,1.1524342340941613,0,,,0,,ok
Minnesota,2006,67,3,64,0,215316,3.1117055862081777,5163555,1.2975556569069178,0,,,0,,ok
Minnesota,2007,61,3,58,0,229445,2.658589204384493,5207203,1.171454233683611,0,,,0,,ok
Minnesota,2008,71,3,68,0,248350,2.8588685323132674,5247018,1.3531495413204224,0,,,0,,ok
Minnesota,2009,52,3,49,0,251012,2.0716141060985134,5281203,0.9846241471876768,0,,,0,,ok
Minnesota,2010,48,2,46,0,255081,1.8817552071694874,5310934,0.903795829509461,0,,,0,,ok
Minnesota,2011,42,1,41,0,240289,1.7478952428117809,5346620,0.7855430159614859,0,,,0,,ok
Minnesota,2012,54,2,52,0,241768,2.2335462095893583,5377500,1.00418410041841,0,,,0,,ok
Minnesota,2013,61,3,58,0,237259,2.5710299714657823,5414722,1.1265582979144637,0,,,0,,ok
Minnesota,2014,46,0,46,0,237407,1.9376008289561808,5452665,0.8436241727668947,0,,,0,,ok
Minnesota,2015,61,1,60,0,248560,2.454135822336659,5484002,1.1123263631194882,0,,,0,,ok
Minnesota,2016,56,2,54,0,229377,2.4413956063598357,5525360,1.0135086220626348,0,,,0,,ok
Minnesota,2017,55,3,52,0,241556,2.2769047343059166,5569283,0.9875597989902829,0,,,0,,ok
Minnesota,2018,59,3,56,0,241556,2.4424978058918017,5608762,1.0519255407877888,0,,,0,,ok
Minnesota,2019,46,1,45,0,234786,1.9592309592565145,5640053,0.8155951725985553,0,,,0,,ok
Minnesota,2020,66,2,63,1,243972,2.7052284688406867,5710735,1.1557181343557354,0,,,0,,ok
Minnesota,2021,69,4,65,0,223887,3.081911857320881,5718660,1.2065763657919863,0,,,0,,ok
Minnesota,2022,82,3,79,0,223875,3.662758235622557,5721621,1.4331602879673435,0,,,0,,ok
Mississippi,1995,15,0,15,0,29636,5.06141179646376,2690788,0.5574575180207434,0,,,0,,ok
Mississippi,1996,10,2,8,0,30161,3.3155399356785256,2709925,0.36901390259878036,0,,,0,,ok
Mississippi,1997,13,1,12,0,30856,4.213119004407571,2731826,0.47587218219608424,0,,,0,,ok
Mississippi,1998,18,1,17,0,31138,5.780718093647633,2751335,0.6542278566586767,0,,,0,,ok
Mississippi,1999,18,2,16,0,32200,5.590062111801242,2768619,0.6501436275630558,0,,,0,,ok
Mississippi,2000,22,3,19,0,31845,6.90846286701209,2848353,0.7723761766887742,0,,,0,,ok
Mississippi,2001,30,2,28,0,26827,11.182763633652662,2852994,1.0515269222437902,0,,,0,,ok
Mississippi,2002,26,2,24,0,27034,9.617518680180513,2858681,0.9095103650949511,0,,,0,,ok
Mississippi,2003,42,4,38,0,26998,15.556707904289205,2868312,1.4642758528360933,0,,,0,,ok
Mississippi,2004,40,8,32,0,27162,14.726456078344745,2889010,1.3845573397115274,0,,,0,,ok
Mississippi,2005,39,4,35,0,27318,14.276301339775973,2905943,1.34207725340793,0,,,0,,ok
Mississippi,2006,55,1,54,0,27553,19.96152869016078,2904978,1.893301773713949,0,,,0,,ok
Mississippi,2007,51,7,44,0,27777,18.360514094394645,2928350,1.7415950962145919,0,,,0,,ok
Mississippi,2008,40,5,35,0,28171,14.198998970572575,2947806,1.3569413998071786,0,,,0,,ok
Mississippi,2009,47,2,45,0,28085,16.734911874666192,2958774,1.5884957756151703,0,,,0,,ok
Mississippi,2010,42,1,41,0,27884,15.062401377133838,2970615,1.413848647502285,0,,,0,,ok
Mississippi,2011,58,1,57,0,28078,20.656741933186126,2979147,1.946865998891629,0,,,0,,ok
Mississippi,2012,39,0,39,0,28264,13.798471553920182,2984599,1.3067082043517404,0,,,0,,ok
Mississippi,2013,39,1,38,0,28433,13.716456230436464,2989839,1.3044180639827094,0,,,0,,ok
Mississippi,2014,41,1,40,0,28474,14.399100934185574,2991892,1.3703703208538276,0,,,0,,ok
Mississippi,2015,37,2,35,0,28329,13.060821066751386,2990231,1.237362598407949,0,,,0,,ok
Mississippi,2016,50,2,48,0,28239,17.70600941959701,2990595,1.6719080985556385,0,,,0,,ok
Mississippi,2017,39,2,37,0,28124,13.867159721234534,2990674,1.304053868793456,0,,,0,,ok
Mississippi,2018,41,2,39,0,28262,14.507112023211379,2982879,1.374511000949083,0,,,0,,ok
Mississippi,2019,40,2,38,0,31509,12.694785616807897,2978227,1.3430809673003434,0,,,0,,ok
Mississippi,2020,62,2,60,0,30573,20.279331436234585,2958536,2.0956310824002142,0,,,0,,ok
Mississippi,2021,38,1,37,0,32649,11.638947594107018,2947209,1.2893554546012855,0,,,0,,ok
Mississippi,2022,52,1,50,1,31607,16.452051760685926,2941939,1.76754174712664,0,,,0,,ok
Missouri,1995,40,3,37,0,54900,7.285974499089253,5324610,0.7512287284890349,1,2020,-25,0,26,ok
Missouri,1996,35,3,32,0,54080,6.47189349112426,5367888,0.6520255266130739,1,2020,-24,0,26,ok
Missouri,1997,37,4,33,0,55490,6.667868084339521,5407113,0.6842838313162681,1,2020,-23,0,26,ok
Missouri,1998,28,3,25,0,53616,5.222321695016413,5437562,0.5149366572739769,1,2020,-22,0,26,ok
Missouri,1999,37,4,33,0,57286,6.458820654261076,5468338,0.6766224033700916,1,2020,-21,0,26,ok
Missouri,2000,44,2,42,0,60897,7.22531487593806,5607285,0.7846934835664675,1,2020,-20,0,26,ok
Missouri,2001,53,3,50,0,64470,8.220877927718318,5641142,0.9395260746848776,1,2020,-19,0,26,ok
Missouri,2002,60,5,55,0,64138,9.354828650721881,5674825,1.0573013264726225,1,2020,-18,0,26,ok
Missouri,2003,90,12,78,0,73787,12.197270521907653,5709403,1.5763469490592976,1,2020,-17,0,26,ok
Missouri,2004,56,3,53,0,77476,7.228044813877846,5747741,0.9742958146513561,1,2020,-16,0,26,ok
Missouri,2005,91,9,82,0,81350,11.186232329440688,5790300,1.5715938725109235,1,2020,-15,0,26,ok
Missouri,2006,93,5,88,0,85418,10.887634924723127,5842704,1.5917287612037168,1,2020,-14,0,26,ok
Missouri,2007,92,9,83,0,92321,9.965230012673173,5887612,1.5626029704403075,1,2020,-13,0,26,ok
Missouri,2008,107,5,102,0,99025,10.805352183791971,5923916,1.8062376306483752,1,2020,-12,0,26,ok
Missouri,2009,87,8,79,0,103976,8.36731553435408,5961088,1.4594651177771574,1,2020,-11,0,26,ok
Missouri,2010,95,7,88,0,109175,8.701625830089306,5996089,1.5843660759538427,1,2020,-10,0,26,ok
Missouri,2011,82,8,74,0,140947,5.817789665618991,6011182,1.364124393505304,1,2020,-9,0,26,ok
Missouri,2012,104,5,99,0,175887,5.912887251473958,6026027,1.7258468971347125,1,2020,-8,0,26,ok
Missouri,2013,74,0,74,0,184723,4.005998170233268,6042989,1.2245595681210077,1,2020,-7,0,26,ok
Missouri,2014,91,4,87,0,153799,5.916813503338774,6059130,1.5018657794105754,1,2020,-6,0,26,ok
Missouri,2015,97,4,93,0,217731,4.45503855675122,6075411,1.5965998020545442,1,2020,-5,0,26,ok
Missouri,2016,128,7,121,0,153580,8.33441854408126,6091384,2.1013286964013433,1,2020,-4,0,26,ok
Missouri,2017,121,9,112,0,138294,8.749475754551897,6111382,1.9799122358903438,1,2020,-3,0,26,ok
Missouri,2018,113,7,106,0,153905,7.342191611708522,6125986,1.8446010160650057,1,2020,-2,0,26,ok
Missouri,2019,123,10,113,0,135954,9.047177721876517,6140475,2.0031023658593186,1,2020,-1,0,26,ok
Missouri,2020,123,4,119,0,126706,9.70751187789055,6154744,1.9984584249158048,1,2020,0,1,26,ok
Missouri,2021,165,7,158,0,136058,12.12718105513825,6171374,2.673634752973973,1,2020,1,1,26,ok
Missouri,2022,157,12,145,0,134550,11.668524712002974,6179414,2.5406939881354447,1,2020,2,1,26,ok
Montana,1995,16,1,15,0,20824,7.68344218209758,868522,1.842210099456318,0,,,0,,ok
Montana,1996,9,3,6,0,20769,4.333381482016467,876656,1.0266284608786114,0,,,0,,ok
Montana,1997,20,3,17,0,21304,9.38790837401427,878706,2.276074136286767,0,,,0,,ok
Montana,1998,14,1,13,0,21478,6.518297793090604,879533,1.5917538057128044,0,,,0,,ok
Montana,1999,15,1,14,0,22109,6.784567370753991,882779,1.6991795228477342,0,,,0,,ok
Montana,2000,13,0,13,0,26402,4.923869403833042,903773,1.438414292084406,0,,,0,,ok
Montana,2001,13,0,13,0,26371,4.929657578400516,906961,1.433358214961834,0,,,0,,ok
Montana,2002,24,2,22,0,29639,8.097439184857787,911667,2.632540170917671,0,,,0,,ok
Montana,2003,12,0,12,0,65907,1.8207474168146025,919630,1.304872611811272,0,,,0,,ok
Montana,2004,21,2,19,0,47856,4.388164493480442,930009,2.2580426641032503,0,,,0,,ok
Montana,2005,28,1,27,0,47856,5.850885991307256,940102,2.9784002161467584,0,,,0,,ok
Montana,2006,26,2,24,0,85762,3.031645717217416,952692,2.729108673107363,0,,,0,,ok
Montana,2007,36,2,34,0,20284,17.747978702425556,964706,3.731706861986968,0,,,0,,suspicious_low
Montana,2008,36,2,34,0,112324,3.205014066450625,976415,3.686956877966848,0,,,0,,ok
Montana,2009,26,1,25,0,125723,2.0680384655154587,983982,2.642324757973215,0,,,0,,ok
Montana,2010,25,1,24,0,126000,1.9841269841269842,990730,2.523391842378852,0,,,0,,ok
Montana,2011,20,2,18,0,47011,4.254323456212376,997518,2.0049763513039363,0,,,0,,ok
Montana,2012,30,2,28,0,158873,1.8883007181837066,1004168,2.987547900351336,0,,,0,,ok
Montana,2013,35,0,35,0,171085,2.04576672414297,1014158,3.451138777192509,0,,,0,,ok
Montana,2014,23,0,23,0,183894,1.2507205237800039,1022657,2.249043423161431,0,,,0,,ok
Montana,2015,24,1,23,0,197430,1.215620726333384,1031495,2.3267199550167477,0,,,0,,ok
Montana,2016,17,1,16,0,290295,0.5856111886184744,1042137,1.6312634519261864,0,,,0,,ok
Montana,2017,22,1,21,0,256591,0.8573956218261748,1053862,2.0875598512898272,0,,,0,,ok
Montana,2018,21,1,20,0,293567,0.7153392581591255,1061818,1.9777400646815178,0,,,0,,ok
Montana,2019,23,3,20,0,338845,0.6787764317018105,1070123,2.149285642865353,0,,,0,,ok
Montana,2020,29,1,28,0,355175,0.8164989089885268,1087230,2.667328900048748,0,,,0,,ok
Montana,2021,26,0,26,0,377165,0.6893534659896862,1106522,2.349704750560766,0,,,0,,ok
Montana,2022,37,0,37,0,399881,0.9252752693926443,1122095,3.297403517527482,0,,,0,,ok
Nebraska,1995,6,0,6,0,18732,3.2030749519538757,1635142,0.36694060821628943,0,,,0,,ok
Nebraska,1996,6,0,6,0,18367,3.266728371535907,1647657,0.3641534615517672,0,,,0,,ok
Nebraska,1997,5,1,4,0,17816,2.8064660978895373,1656042,0.30192470963900675,0,,,0,,ok
Nebraska,1998,6,0,6,0,18412,3.25874429719748,1660772,0.3612777672070579,0,,,0,,ok
Nebraska,1999,8,2,6,0,19367,4.130737853049001,1666028,0.4801840065112951,0,,,0,,ok
Nebraska,2000,3,0,3,0,20881,1.436712801111058,1713820,0.17504755458566243,0,,,0,,ok
Nebraska,2001,12,1,11,0,22788,5.265929436545551,1719836,0.6977409473926584,0,,,0,,ok
Nebraska,2002,15,1,14,0,25049,5.988263004511158,1728292,0.8679088950246833,0,,,0,,ok
Nebraska,2003,13,0,13,0,26937,4.826075658016854,1738643,0.7477095642981336,0,,,0,,ok
Nebraska,2004,20,4,16,0,28370,7.0497003877335205,1749370,1.1432687195961975,0,,,0,,ok
Nebraska,2005,17,0,17,0,31302,5.430962877771389,1761497,0.965088217578571,0,,,0,,ok
Nebraska,2006,18,3,15,0,36643,4.91226155063723,1772693,1.0154042465333817,0,,,0,,ok
Nebraska,2007,15,3,12,0,40133,3.7375725712007575,1783440,0.8410711882653749,0,,,0,,ok
Nebraska,2008,19,1,18,0,43407,4.377174188494943,1796378,1.0576838505036246,0,,,0,,ok
Nebraska,2009,15,0,15,0,50233,2.986084844624052,1812683,0.8275026576627021,0,,,0,,ok
Nebraska,2010,14,0,14,0,51259,2.731227686845237,1829591,0.7651983421431348,0,,,0,,ok
Nebraska,2011,23,3,20,0,51376,4.476798505138587,1840914,1.2493793843710244,0,,,0,,ok
Nebraska,2012,22,2,20,0,52853,4.162488411253855,1853691,1.1868213202739832,0,,,0,,ok
Nebraska,2013,14,2,12,0,56224,2.49003984063745,1865813,0.7503431480003623,0,,,0,,ok
Nebraska,2014,20,1,19,0,52517,3.8082906487423123,1879955,1.0638552518544326,0,,,0,,ok
Nebraska,2015,25,3,22,0,55935,4.469473496022169,1892059,1.3213118618394035,0,,,0,,ok
Nebraska,2016,20,2,18,0,55360,3.6127167630057806,1906483,1.049052102746261,0,,,0,,ok
Nebraska,2017,27,0,27,0,55736,4.844265824601694,1916998,1.4084521736590232,0,,,0,,ok
Nebraska,2018,23,0,23,0,55735,4.1266708531443435,1925512,1.1944874921579298,0,,,0,,ok
Nebraska,2019,25,1,24,0,53831,4.644164143337482,1932571,1.29361353347432,0,,,0,,ok
Nebraska,2020,34,3,31,0,50373,6.7496476286899725,1963387,1.7317013915239328,0,,,0,,ok
Nebraska,2021,21,2,19,0,51153,4.1053310656266495,1964537,1.0689541607004602,0,,,0,,ok
Nebraska,2022,29,4,25,0,51173,5.6670509839173,1972246,1.4704048075138698,0,,,0,,ok
Nevada,1995,23,7,16,0,21215,10.841385811925523,1525777,1.507428674046076,0,,,0,,ok
Nevada,1996,19,1,18,0,22013,8.631263344387408,1596476,1.1901212420355833,0,,,0,,ok
Nevada,1997,24,6,18,0,23325,10.289389067524116,1675581,1.4323389916691582,0,,,0,,ok
Nevada,1998,13,0,13,0,24250,5.360824742268042,1743772,0.745510307540206,0,,,0,,ok
Nevada,1999,17,2,15,0,23038,7.379112770205747,1809253,0.9396143049092637,0,,,0,,ok
Nevada,2000,21,2,19,0,24445,8.590713847412559,2018741,1.0402523156759584,0,,,0,,ok
Nevada,2001,21,0,21,0,32052,6.551853238487458,2098399,1.0007629626205503,0,,,0,,ok
Nevada,2002,35,5,30,0,35425,9.880028228652082,2173791,1.6100903904745212,0,,,0,,ok
Nevada,2003,26,4,22,0,36733,7.0781041570250185,2248850,1.156146474864931,0,,,0,,ok
Nevada,2004,52,2,50,0,44352,11.724386724386724,2346222,2.216329060080419,0,,,0,,ok
Nevada,2005,56,6,50,0,50175,11.160936721474839,2432143,2.30249619368598,0,,,0,,ok
Nevada,2006,50,7,43,0,56498,8.849870791886438,2522658,1.9820364076303647,0,,,0,,ok
Nevada,2007,51,5,46,0,60752,8.39478535686068,2601072,1.9607300374614776,0,,,0,,ok
Nevada,2008,59,5,54,0,64733,9.114362071895323,2653630,2.223369497631546,0,,,0,,ok
Nevada,2009,42,1,41,0,68251,6.15375598892324,2684665,1.564441001018749,0,,,0,,ok
Nevada,2010,48,6,42,0,66176,7.253384912959381,2702483,1.776144382776876,0,,,0,,ok
Nevada,2011,41,2,39,0,68976,5.9440964973324055,2713114,1.5111786677596297,0,,,0,,ok
Nevada,2012,43,3,40,0,69640,6.174612291786329,2744670,1.5666728604896034,0,,,0,,ok
Nevada,2013,59,7,52,0,70675,8.348072161301733,2776956,2.124628550110265,0,,,0,,ok
Nevada,2014,63,10,53,0,71880,8.764607679465776,2818935,2.23488657950609,0,,,0,,ok
Nevada,2015,55,4,51,0,74526,7.379974773904409,2868531,1.9173576998122035,0,,,0,,ok
Nevada,2016,74,8,66,0,74562,9.924626485341058,2919555,2.5346328464440644,0,,,0,,ok
Nevada,2017,54,4,50,0,76032,7.1022727272727275,2972097,1.816898977388692,0,,,0,,ok
Nevada,2018,58,3,55,0,74739,7.760339314146563,3030725,1.9137335126083692,0,,,0,,ok
Nevada,2019,56,5,51,0,74931,7.473542325606224,3090771,1.8118456527513684,0,,,0,,ok
Nevada,2020,63,4,59,0,69356,9.083568833266048,3116967,2.021195604573292,0,,,0,,ok
Nevada,2021,88,5,83,0,78064,11.272801803648289,3148141,2.795300464623408,0,,,0,,ok
Nevada,2022,88,2,86,0,78885,11.155479495468088,3176116,2.7706796603146735,0,,,0,,ok
New Hampshire,1995,16,1,15,0,49445,3.2359186975427243,1145604,1.3966431681453626,0,,,0,,ok
New Hampshire,1996,22,1,21,0,51890,4.239737907111197,1160768,1.895296906875448,0,,,0,,ok
New Hampshire,1997,14,1,13,0,47312,2.9590801487994587,1173239,1.1932777550013254,0,,,0,,ok
New Hampshire,1998,17,1,16,0,46040,3.69244135534318,1185823,1.4336034973178964,0,,,0,,ok
New Hampshire,1999,32,2,30,0,47656,6.714789323484975,1201134,2.6641490458183683,0,,,0,,ok
New Hampshire,2000,27,0,27,0,48651,5.54973176296479,1239882,2.1776265805939596,0,,,0,,ok
New Hampshire,2001,22,1,21,0,53321,4.125954126891844,1255517,1.7522661979089091,0,,,0,,ok
New Hampshire,2002,12,0,12,0,57389,2.090993047448117,1269089,0.945560161659269,0,,,0,,ok
New Hampshire,2003,9,2,7,0,59692,1.5077397306171683,1279840,0.7032129016127016,0,,,0,,ok
New Hampshire,2004,28,3,25,0,66319,4.2220178229466665,1290121,2.1703390612198388,0,,,0,,ok
New Hampshire,2005,44,4,40,0,68879,6.388013763266017,1298492,3.3885460980891677,0,,,0,,ok
New Hampshire,2006,21,1,20,0,70778,2.967023651417107,1308389,1.6050272510698271,0,,,0,,ok
New Hampshire,2007,25,2,23,0,75559,3.308672692862531,1312540,1.9047038566443688,0,,,0,,ok
